UserID,Product,n
1074,BAKED SWEET GOODS,93
1074,BAKING,1
1074,BAKING MIXES,13
1074,BAKING NEEDS,9
1074,BATH TISSUES,6
1074,BATTERIES,2
1074,BEANS - CANNED GLASS & MW,4
1074,BEEF,57
1074,BEERS/ALES,16
1074,BERRIES,14
1074,BOOKSTORE,2
1074,BREAD,5
1074,BREAKFAST SAUSAGE/SANDWICHES,18
1074,BREAKFAST SWEETS,2
1074,BROCCOLI/CAULIFLOWER,8
1074,BROOMS AND MOPS,1
1074,BUTTER,9
1074,CANDY - CHECKLANE,20
1074,CANDY - PACKAGED,119
1074,CANNED JUICES,11
1074,CANNED MILK,1
1074,CARROTS,6
1074,CHARCOAL AND LIGHTER FLUID,1
1074,CHEESE,160
1074,CHEESES,3
1074,CHICKEN,7
1074,CHICKEN/POULTRY,11
1074,CHIPS&SNACKS,1
1074,CITRUS,2
1074,COCOA MIXES,2
1074,COFFEE,6
1074,COFFEE FILTERS,1
1074,COLD AND FLU,7
1074,COLD CEREAL,76
1074,CONDIMENTS/SAUCES,7
1074,CONVENIENT BRKFST/WHLSM SNACKS,58
1074,COOKIES,11
1074,COOKIES/CONES,70
1074,CORN,5
1074,COUPON/MISC ITEMS,19
1074,CRACKERS/MISC BKD FD,27
1074,DELI MEATS,10
1074,DEODORANTS,5
1074,DIETARY AID PRODUCTS,6
1074,DINNER MXS:DRY,16
1074,DINNER SAUSAGE,10
1074,DOG FOODS,9
1074,DOMESTIC GOODS,5
1074,DRY BN/VEG/POTATO/RICE,10
1074,DRY MIX DESSERTS,4
1074,DRY NOODLES/PASTA,10
1074,DRY SAUCES/GRAVY,14
1074,EASTER,4
1074,EGGS,30
1074,ELECTRICAL SUPPPLIES,3
1074,FACIAL TISS/DNR NAPKIN,3
1074,FD WRAPS/BAGS/TRSH BG,5
1074,FEMININE HYGIENE,1
1074,FLUID MILK PRODUCTS,80
1074,FROZEN BREAD/DOUGH,5
1074,FROZEN CHICKEN,3
1074,FROZEN MEAT,11
1074,FROZEN PIE/DESSERTS,14
1074,FROZEN PIZZA,37
1074,FRUIT - SHELF STABLE,7
1074,FRZN BREAKFAST FOODS,7
1074,FRZN FRUITS,1
1074,FRZN MEAT/MEAT DINNERS,6
1074,FRZN NOVELTIES/WTR ICE,31
1074,FRZN POTATOES,8
1074,FRZN VEGETABLE/VEG DSH,23
1074,GLASSES/VISION AIDS,1
1074,GRAPES,14
1074,GREETING CARDS/WRAP/PARTY SPLY,12
1074,HAIR CARE ACCESSORIES,1
1074,HAIR CARE PRODUCTS,3
1074,HALLOWEEN,2
1074,HAND/BODY/FACIAL PRODUCTS,2
1074,HEAT/SERVE,16
1074,HISPANIC,19
1074,HOT DOGS,8
1074,HOUSEHOLD CLEANG NEEDS,4
1074,ICE CREAM/MILK/SHERBTS,44
1074,ISOTONIC DRINKS,6
1074,LUNCHMEAT,84
1074,MAGAZINE,8
1074,MAKEUP AND TREATMENT,1
1074,MARGARINES,3
1074,MEAT - MISC,6
1074,MEAT - SHELF STABLE,11
1074,MELONS,6
1074,MILK BY-PRODUCTS,16
1074,MISC. DAIRY,45
1074,MOLASSES/SYRUP/PANCAKE MIXS,3
1074,MUSHROOMS,10
1074,NUTS,15
1074,OLIVES,5
1074,ONIONS,12
1074,ORAL HYGIENE PRODUCTS,3
1074,ORGANICS FRUIT & VEGETABLES,3
1074,PAPER HOUSEWARES,5
1074,PASTA SAUCE,3
1074,PEARS,7
1074,PEPPERS-ALL,1
1074,PET CARE SUPPLIES,1
1074,PICKLE/RELISH/PKLD VEG,3
1074,PIES,9
1074,PLASTIC HOUSEWARES,1
1074,PNT BTR/JELLY/JAMS,4
1074,POPCORN,1
1074,PORK,8
1074,POTATOES,8
1074,PROCESSED,8
1074,REFRGRATD DOUGH PRODUCTS,26
1074,REFRGRATD JUICES/DRNKS,16
1074,ROLLS,1
1074,SALAD BAR,1
1074,SALAD MIX,23
1074,SALADS/DIPS,3
1074,SALD DRSNG/SNDWCH SPRD,9
1074,SEAFOOD-FRESH,1
1074,SEAFOOD - SHELF STABLE,20
1074,SHAVING CARE PRODUCTS,2
1074,SHORTENING/OIL,2
1074,SMOKED MEATS,2
1074,SNACK NUTS,12
1074,SNACKS,2
1074,SOFT DRINKS,92
1074,SOUP,25
1074,SPICES & EXTRACTS,6
1074,SPRING/SUMMER SEASONAL,2
1074,STATIONERY & SCHOOL SUPPLIES,13
1074,STONE FRUIT,4
1074,SUGARS/SWEETNERS,6
1074,SYRUPS/TOPPINGS,2
1074,TEAS,2
1074,TOMATOES,5
1074,TOYS AND GAMES,2
1074,TROPICAL FRUIT,8
1074,TURKEY,3
1074,VALUE ADDED FRUIT,4
1074,VALUE ADDED VEGETABLES,10
1074,VEGETABLES - ALL OTHERS,40
1074,VEGETABLES - SHELF STABLE,17
1074,VEGETABLES SALAD,15
1074,WAREHOUSE SNACKS,7
1074,WATER,9
1074,WATER - CARBONATED/FLVRD DRINK,8
1074,YOGURT,66
1076,AIR CARE,2
1076,ANALGESICS,4
1076,ANTACIDS,3
1076,APPLES,3
1076,BABY FOODS,3
1076,BACON,1
1076,BAG SNACKS,18
1076,BAKED BREAD/BUNS/ROLLS,19
1076,BAKED SWEET GOODS,17
1076,BAKING MIXES,4
1076,BATH TISSUES,2
1076,BEANS - CANNED GLASS & MW,11
1076,BEEF,21
1076,BEERS/ALES,46
1076,BERRIES,1
1076,BOOKSTORE,1
1076,BREAD,2
1076,BREAKFAST SAUSAGE/SANDWICHES,3
1076,BREAKFAST SWEETS,1
1076,BROCCOLI/CAULIFLOWER,1
1076,CAKES,2
1076,CANDY - CHECKLANE,1
1076,CANDY - PACKAGED,8
1076,CANNED JUICES,12
1076,CHARCOAL AND LIGHTER FLUID,3
1076,CHEESE,11
1076,CHEESES,2
1076,CHICKEN,5
1076,CIGARETTES,6
1076,CITRUS,4
1076,COLD AND FLU,1
1076,COLD CEREAL,4
1076,CONDIMENTS/SAUCES,4
1076,CONVENIENT BRKFST/WHLSM SNACKS,4
1076,COOKIES,1
1076,COOKIES/CONES,5
1076,CORN,3
1076,CRACKERS/MISC BKD FD,13
1076,DELI MEATS,16
1076,DEODORANTS,1
1076,DINNER MXS:DRY,13
1076,DINNER SAUSAGE,2
1076,DISHWASH DETERGENTS,1
1076,DOG FOODS,6
1076,DOMESTIC WINE,3
1076,DRY BN/VEG/POTATO/RICE,2
1076,DRY MIX DESSERTS,1
1076,DRY NOODLES/PASTA,1
1076,EGGS,4
1076,FACIAL TISS/DNR NAPKIN,2
1076,FAMILY PLANNING,1
1076,FD WRAPS/BAGS/TRSH BG,1
1076,FLORAL BALLOONS,2
1076,FLUID MILK PRODUCTS,8
1076,FROZEN MEAT,2
1076,FROZEN PIZZA,7
1076,FRUIT - SHELF STABLE,3
1076,FRZN MEAT/MEAT DINNERS,2
1076,FRZN NOVELTIES/WTR ICE,1
1076,FRZN POTATOES,3
1076,GRAPES,2
1076,GREETING CARDS/WRAP/PARTY SPLY,7
1076,HAIR CARE PRODUCTS,4
1076,HAND/BODY/FACIAL PRODUCTS,2
1076,HERBS,1
1076,HISPANIC,1
1076,HOT CEREAL,1
1076,HOT DOGS,3
1076,HOUSEHOLD CLEANG NEEDS,3
1076,ICE CREAM/MILK/SHERBTS,5
1076,INFANT FORMULA,6
1076,ISOTONIC DRINKS,5
1076,J-HOOKS,1
1076,LAUNDRY DETERGENTS,1
1076,LUNCHMEAT,1
1076,MAGAZINE,2
1076,MARGARINES,1
1076,MEAT - SHELF STABLE,5
1076,MILK BY-PRODUCTS,1
1076,MUSHROOMS,1
1076,NEWSPAPER,3
1076,NUTS,1
1076,OLIVES,2
1076,ONIONS,8
1076,ORAL HYGIENE PRODUCTS,2
1076,PAPER HOUSEWARES,1
1076,PAPER TOWELS,2
1076,PASTA SAUCE,1
1076,PEPPERS-ALL,3
1076,PET CARE SUPPLIES,3
1076,PICKLE/RELISH/PKLD VEG,1
1076,PNT BTR/JELLY/JAMS,1
1076,PORK,3
1076,POTATOES,11
1076,PROCESSED,1
1076,PWDR/CRYSTL DRNK MX,8
1076,REFRGRATD DOUGH PRODUCTS,13
1076,REFRGRATD JUICES/DRNKS,8
1076,SALAD BAR,3
1076,SALADS/DIPS,2
1076,SALD DRSNG/SNDWCH SPRD,9
1076,SEAFOOD-FRESH,1
1076,SEAFOOD - FROZEN,3
1076,SEAFOOD - SHELF STABLE,1
1076,SHORTENING/OIL,3
1076,SMOKED MEATS,1
1076,SOAP - LIQUID & BAR,2
1076,SOFT DRINKS,25
1076,SOUP,2
1076,SPICES & EXTRACTS,6
1076,SPRING/SUMMER SEASONAL,1
1076,STATIONERY & SCHOOL SUPPLIES,1
1076,STONE FRUIT,3
1076,SUGARS/SWEETNERS,2
1076,TROPICAL FRUIT,3
1076,UNKNOWN,1
1076,VALUE ADDED FRUIT,1
1076,VEGETABLES - SHELF STABLE,3
1076,VEGETABLES SALAD,1
1076,WATER,1
1076,WATER - CARBONATED/FLVRD DRINK,9
1081,AIR CARE,5
1081,ANALGESICS,5
1081,ANTACIDS,1
1081,APPAREL,1
1081,APPLES,9
1081,AUDIO/VIDEO PRODUCTS,6
1081,BABY FOODS,13
1081,BABY HBC,2
1081,BACON,35
1081,BAG SNACKS,75
1081,BAKED BREAD/BUNS/ROLLS,53
1081,BAKED SWEET GOODS,5
1081,BAKERY PARTY TRAYS,1
1081,BAKING MIXES,3
1081,BAKING NEEDS,24
1081,BATH,3
1081,BATH TISSUES,14
1081,BATTERIES,2
1081,BEANS - CANNED GLASS & MW,3
1081,BEEF,111
1081,BEERS/ALES,2
1081,BERRIES,1
1081,BLEACH,24
1081,BOOKSTORE,13
1081,BREAD,2
1081,BREAKFAST SAUSAGE/SANDWICHES,21
1081,BREAKFAST SWEETS,1
1081,BROCCOLI/CAULIFLOWER,5
1081,BROOMS AND MOPS,6
1081,BUTTER,4
1081,CAKES,2
1081,CANDLES/ACCESSORIES,4
1081,CANDY - CHECKLANE,3
1081,CANDY - PACKAGED,21
1081,CANNED JUICES,16
1081,CANNED MILK,13
1081,CARROTS,7
1081,CHARCOAL AND LIGHTER FLUID,1
1081,CHEESE,69
1081,CHEESES,32
1081,CHICKEN,28
1081,CHICKEN/POULTRY,5
1081,CHIPS&SNACKS,2
1081,CHRISTMAS  SEASONAL,6
1081,CIGARETTES,2
1081,CITRUS,5
1081,COCOA MIXES,1
1081,COFFEE,57
1081,COFFEE FILTERS,14
1081,COLD AND FLU,13
1081,COLD CEREAL,4
1081,CONDIMENTS/SAUCES,30
1081,CONTINUITIES,2
1081,CONVENIENT BRKFST/WHLSM SNACKS,3
1081,COOKIES,3
1081,COOKIES/CONES,14
1081,COOKWARE & BAKEWARE,2
1081,CORN,2
1081,COUPON/MISC ITEMS,10
1081,CRACKERS/MISC BKD FD,25
1081,DELI MEATS,32
1081,DELI SPECIALTIES (RETAIL PK),1
1081,DEODORANTS,14
1081,DINNER MXS:DRY,29
1081,DINNER SAUSAGE,3
1081,DISHWASH DETERGENTS,17
1081,DISPOSIBLE FOILWARE,7
1081,DOMESTIC GOODS,3
1081,DRIED FRUIT,2
1081,DRY BN/VEG/POTATO/RICE,4
1081,DRY NOODLES/PASTA,27
1081,DRY SAUCES/GRAVY,5
1081,EASTER,1
1081,EGGS,35
1081,ELECTRICAL SUPPPLIES,10
1081,EXOTIC GAME/FOWL,1
1081,FACIAL TISS/DNR NAPKIN,18
1081,FD WRAPS/BAGS/TRSH BG,40
1081,FEMININE HYGIENE,1
1081,FILM AND CAMERA PRODUCTS,4
1081,FIRST AID PRODUCTS,6
1081,FLORAL-FLOWERING PLANTS,1
1081,FLORAL-FOLIAGE PLANTS,1
1081,FLORAL-FRESH CUT,1
1081,FLOUR & MEALS,6
1081,FLUID MILK PRODUCTS,82
1081,FRAGRANCES,2
1081,FROZEN - BOXED(GROCERY),6
1081,FROZEN BREAD/DOUGH,29
1081,FROZEN MEAT,7
1081,FROZEN PIE/DESSERTS,3
1081,FROZEN PIZZA,16
1081,FRUIT - SHELF STABLE,2
1081,FRZN BREAKFAST FOODS,3
1081,FRZN ICE,2
1081,FRZN JCE CONC/DRNKS,6
1081,FRZN MEAT/MEAT DINNERS,9
1081,FRZN NOVELTIES/WTR ICE,8
1081,FRZN POTATOES,7
1081,FRZN VEGETABLE/VEG DSH,73
1081,GLASSWARE & DINNERWARE,2
1081,GRAPES,2
1081,GREETING CARDS/WRAP/PARTY SPLY,27
1081,HAIR CARE PRODUCTS,34
1081,HAND/BODY/FACIAL PRODUCTS,4
1081,HARDWARE SUPPLIES,11
1081,HEAT/SERVE,7
1081,HERBS,8
1081,HISPANIC,21
1081,HOSIERY/SOCKS,4
1081,HOT DOGS,1
1081,HOUSEHOLD CLEANG NEEDS,49
1081,ICE CREAM/MILK/SHERBTS,9
1081,INFANT CARE PRODUCTS,1
1081,ISOTONIC DRINKS,1
1081,J-HOOKS,1
1081,KITCHEN GADGETS,5
1081,LAUNDRY ADDITIVES,29
1081,LAUNDRY DETERGENTS,19
1081,LAWN AND GARDEN SHOP,1
1081,LAXATIVES,2
1081,LIQUOR,2
1081,LUNCHMEAT,20
1081,MAGAZINE,24
1081,MAKEUP AND TREATMENT,13
1081,MARGARINES,56
1081,MEAT - MISC,14
1081,MEAT - SHELF STABLE,9
1081,MELONS,1
1081,MILK BY-PRODUCTS,52
1081,MISCELLANEOUS,18
1081,MOLASSES/SYRUP/PANCAKE MIXS,8
1081,MUSHROOMS,14
1081,NO COMMODITY DESCRIPTION,3
1081,NUTS,1
1081,OLIVES,1
1081,ONIONS,31
1081,ORAL HYGIENE PRODUCTS,51
1081,ORGANICS FRUIT & VEGETABLES,22
1081,PAPER TOWELS,40
1081,PASTA SAUCE,9
1081,PEARS,4
1081,PEPPERS-ALL,14
1081,PERSONAL CARE APPLIANCES,1
1081,PET CARE SUPPLIES,1
1081,PICKLE/RELISH/PKLD VEG,5
1081,PIES,1
1081,PLASTIC HOUSEWARES,7
1081,PNT BTR/JELLY/JAMS,4
1081,POPCORN,7
1081,PORK,51
1081,POTATOES,82
1081,PREPARED FOOD,1
1081,PROCESSED,5
1081,REFRGRATD DOUGH PRODUCTS,3
1081,REFRGRATD JUICES/DRNKS,5
1081,ROLLS,5
1081,SALAD MIX,4
1081,SALADS/DIPS,4
1081,SALD DRSNG/SNDWCH SPRD,23
1081,SEAFOOD-FRESH,1
1081,SEAFOOD - FROZEN,21
1081,SEAFOOD - MISC,7
1081,SEAFOOD - SHELF STABLE,5
1081,SHAVING CARE PRODUCTS,17
1081,SHORTENING/OIL,15
1081,SINUS AND ALLERGY,3
1081,SMOKED MEATS,8
1081,SNACK NUTS,10
1081,SNACKS,4
1081,SOAP - LIQUID & BAR,13
1081,SOFT DRINKS,51
1081,SOUP,112
1081,SPICES & EXTRACTS,34
1081,SPRING/SUMMER SEASONAL,3
1081,SQUASH,10
1081,STATIONERY & SCHOOL SUPPLIES,12
1081,STONE FRUIT,2
1081,SUGARS/SWEETNERS,21
1081,SUNTAN,1
1081,SYRUPS/TOPPINGS,1
1081,TEAS,26
1081,TICKETS,1
1081,TOMATOES,10
1081,TOYS AND GAMES,6
1081,TROPICAL FRUIT,6
1081,TURKEY,5
1081,VALENTINE,1
1081,VALUE ADDED FRUIT,1
1081,VEAL,2
1081,VEGETABLES - ALL OTHERS,28
1081,VEGETABLES - SHELF STABLE,153
1081,VEGETABLES SALAD,23
1081,WAREHOUSE SNACKS,11
1081,WATCHES/CALCULATORS/LOBBY,1
1081,WATER,1
1081,WATER - CARBONATED/FLVRD DRINK,7
1081,YOGURT,20
1082,AIR CARE,1
1082,APPLES,1
1082,BACON,6
1082,BAG SNACKS,36
1082,BAKED BREAD/BUNS/ROLLS,47
1082,BAKED SWEET GOODS,7
1082,BAKING NEEDS,3
1082,BATH TISSUES,19
1082,BATTERIES,1
1082,BEANS - CANNED GLASS & MW,3
1082,BEEF,11
1082,BEERS/ALES,4
1082,BREAD,3
1082,BREAKFAST SAUSAGE/SANDWICHES,8
1082,BREAKFAST SWEETS,3
1082,CANDLES/ACCESSORIES,6
1082,CANDY - CHECKLANE,5
1082,CANDY - PACKAGED,10
1082,CANNED JUICES,8
1082,CARROTS,3
1082,CAT FOOD,15
1082,CAT LITTER,10
1082,CHEESE,38
1082,CHEESES,3
1082,CHICKEN,3
1082,CHICKEN/POULTRY,7
1082,COLD CEREAL,17
1082,CONDIMENTS/SAUCES,15
1082,COOKIES,4
1082,COOKIES/CONES,7
1082,COUPON/MISC ITEMS,15
1082,CRACKERS/MISC BKD FD,10
1082,DINNER MXS:DRY,3
1082,DINNER SAUSAGE,11
1082,DISHWASH DETERGENTS,3
1082,DOMESTIC WINE,2
1082,DRY BN/VEG/POTATO/RICE,24
1082,DRY MIX DESSERTS,5
1082,DRY NOODLES/PASTA,5
1082,EGGS,14
1082,FD WRAPS/BAGS/TRSH BG,7
1082,FLORAL-FLOWERING PLANTS,1
1082,FLOUR & MEALS,1
1082,FLUID MILK PRODUCTS,84
1082,FROZEN BREAD/DOUGH,1
1082,FROZEN MEAT,3
1082,FROZEN PIE/DESSERTS,1
1082,FROZEN PIZZA,11
1082,FRUIT - SHELF STABLE,19
1082,FRZN MEAT/MEAT DINNERS,81
1082,FRZN NOVELTIES/WTR ICE,13
1082,FRZN POTATOES,9
1082,GREETING CARDS/WRAP/PARTY SPLY,1
1082,HAIR CARE PRODUCTS,1
1082,HISPANIC,9
1082,HOT CEREAL,1
1082,HOT DOGS,1
1082,ICE CREAM/MILK/SHERBTS,12
1082,LAUNDRY DETERGENTS,1
1082,LIQUOR,1
1082,LUNCHMEAT,21
1082,MARGARINES,20
1082,MEAT - MISC,3
1082,MEAT - SHELF STABLE,30
1082,MILK BY-PRODUCTS,17
1082,OLIVES,2
1082,ONIONS,3
1082,PAPER TOWELS,16
1082,PASTA SAUCE,4
1082,PICKLE/RELISH/PKLD VEG,4
1082,PNT BTR/JELLY/JAMS,16
1082,POPCORN,1
1082,PORK,4
1082,POTATOES,7
1082,REFRGRATD DOUGH PRODUCTS,4
1082,REFRGRATD JUICES/DRNKS,12
1082,SALAD MIX,7
1082,SALADS/DIPS,5
1082,SALD DRSNG/SNDWCH SPRD,13
1082,SANDWICHES,1
1082,SEAFOOD - SHELF STABLE,1
1082,SHAVING CARE PRODUCTS,2
1082,SHORTENING/OIL,1
1082,SINUS AND ALLERGY,2
1082,SNACK NUTS,18
1082,SOAP - LIQUID & BAR,5
1082,SOFT DRINKS,190
1082,SOUP,19
1082,SPICES & EXTRACTS,2
1082,SWEET GOODS & SNACKS,1
1082,VEGETABLES - SHELF STABLE,18
1082,VEGETABLES SALAD,2
1082,WAREHOUSE SNACKS,4
1082,WATER - CARBONATED/FLVRD DRINK,1
1084,AIR CARE,2
1084,ANALGESICS,6
1084,APPLES,2
1084,AUTOMOTIVE PRODUCTS,3
1084,BABY HBC,7
1084,BACON,8
1084,BAG SNACKS,14
1084,BAKED BREAD/BUNS/ROLLS,26
1084,BAKED SWEET GOODS,1
1084,BAKING MIXES,1
1084,BATH,1
1084,BATH TISSUES,22
1084,BATTERIES,3
1084,BEANS - CANNED GLASS & MW,4
1084,BEEF,16
1084,BLEACH,11
1084,BREAKFAST SAUSAGE/SANDWICHES,6
1084,BROCCOLI/CAULIFLOWER,1
1084,BROOMS AND MOPS,3
1084,CANDY - CHECKLANE,6
1084,CANNED JUICES,8
1084,CHARCOAL AND LIGHTER FLUID,6
1084,CHEESE,5
1084,CHICKEN,23
1084,CHICKEN/POULTRY,2
1084,CITRUS,5
1084,COCOA MIXES,1
1084,COLD AND FLU,4
1084,CONDIMENTS/SAUCES,4
1084,COOKIES/CONES,5
1084,COUPON/MISC ITEMS,2
1084,CRACKERS/MISC BKD FD,1
1084,DELI MEATS,4
1084,DINNER MXS:DRY,12
1084,DISHWASH DETERGENTS,10
1084,DISPOSIBLE FOILWARE,3
1084,DRY BN/VEG/POTATO/RICE,3
1084,DRY MIX DESSERTS,3
1084,DRY NOODLES/PASTA,12
1084,DRY SAUCES/GRAVY,14
1084,EGGS,17
1084,ELECTRICAL SUPPPLIES,3
1084,EXOTIC GAME/FOWL,1
1084,FACIAL TISS/DNR NAPKIN,2
1084,FD WRAPS/BAGS/TRSH BG,16
1084,FEMININE HYGIENE,6
1084,FIRST AID PRODUCTS,3
1084,FLOUR & MEALS,5
1084,FLUID MILK PRODUCTS,9
1084,FROZEN,1
1084,FROZEN BREAD/DOUGH,1
1084,FROZEN MEAT,1
1084,FROZEN PIE/DESSERTS,5
1084,FROZEN PIZZA,7
1084,FRUIT - SHELF STABLE,7
1084,FRZN BREAKFAST FOODS,28
1084,FRZN ICE,2
1084,FRZN MEAT/MEAT DINNERS,70
1084,FRZN NOVELTIES/WTR ICE,7
1084,FRZN VEGETABLE/VEG DSH,30
1084,GRAPES,13
1084,HAIR CARE ACCESSORIES,1
1084,HAIR CARE PRODUCTS,1
1084,HAND/BODY/FACIAL PRODUCTS,2
1084,HEAT/SERVE,1
1084,HISPANIC,6
1084,HOT CEREAL,4
1084,HOUSEHOLD CLEANG NEEDS,1
1084,ICE CREAM/MILK/SHERBTS,6
1084,IN-STORE PHOTOFINISHING,1
1084,INFANT FORMULA,1
1084,ISOTONIC DRINKS,4
1084,LAUNDRY ADDITIVES,3
1084,LAUNDRY DETERGENTS,11
1084,LAXATIVES,20
1084,LUNCHMEAT,36
1084,MAKEUP AND TREATMENT,2
1084,MARGARINES,11
1084,MEAT - MISC,1
1084,MELONS,1
1084,MILK BY-PRODUCTS,1
1084,MOLASSES/SYRUP/PANCAKE MIXS,5
1084,OLIVES,1
1084,ONIONS,1
1084,ORAL HYGIENE PRODUCTS,1
1084,PAPER HOUSEWARES,11
1084,PAPER TOWELS,59
1084,PARTY TRAYS,1
1084,PASTA SAUCE,2
1084,PEPPERS-ALL,2
1084,PICKLE/RELISH/PKLD VEG,5
1084,POPCORN,2
1084,POTATOES,2
1084,PREPAID WIRELESS&ACCESSORIES,1
1084,REFRGRATD DOUGH PRODUCTS,4
1084,REFRGRATD JUICES/DRNKS,24
1084,ROLLS,1
1084,SALAD BAR,8
1084,SALD DRSNG/SNDWCH SPRD,6
1084,SEAFOOD-FRESH,1
1084,SEAFOOD - FROZEN,14
1084,SEAFOOD - MISC,1
1084,SEAFOOD - SHELF STABLE,2
1084,SHORTENING/OIL,5
1084,SOAP - LIQUID & BAR,7
1084,SOFT DRINKS,35
1084,SOUP,5
1084,SPICES & EXTRACTS,3
1084,STATIONERY & SCHOOL SUPPLIES,1
1084,STONE FRUIT,1
1084,SUGARS/SWEETNERS,4
1084,TOMATOES,7
1084,TOYS AND GAMES,1
1084,TROPICAL FRUIT,5
1084,UNKNOWN,1
1084,VEGETABLES - SHELF STABLE,10
1084,VEGETABLES SALAD,5
1084,WAREHOUSE SNACKS,2
1084,WATER - CARBONATED/FLVRD DRINK,14
1091,AIR CARE,3
1091,ANALGESICS,4
1091,APPLES,6
1091,BACON,6
1091,BAG SNACKS,51
1091,BAKED BREAD/BUNS/ROLLS,45
1091,BAKED SWEET GOODS,13
1091,BAKING MIXES,22
1091,BAKING NEEDS,2
1091,BATH,8
1091,BEANS - CANNED GLASS & MW,3
1091,BEEF,25
1091,BEERS/ALES,7
1091,BERRIES,4
1091,BOOKSTORE,2
1091,BREAKFAST SAUSAGE/SANDWICHES,10
1091,BREAKFAST SWEETS,6
1091,BROCCOLI/CAULIFLOWER,2
1091,BROOMS AND MOPS,1
1091,CAKES,2
1091,CANDY - CHECKLANE,9
1091,CANDY - PACKAGED,17
1091,CANNED JUICES,12
1091,CARROTS,12
1091,CAT FOOD,9
1091,CAT LITTER,9
1091,CHARCOAL AND LIGHTER FLUID,4
1091,CHEESE,19
1091,CHICKEN,4
1091,CHICKEN/POULTRY,9
1091,CIGARETTES,23
1091,CITRUS,4
1091,COCOA MIXES,3
1091,COFFEE,2
1091,COLD AND FLU,3
1091,COLD CEREAL,39
1091,CONDIMENTS/SAUCES,5
1091,CONVENIENT BRKFST/WHLSM SNACKS,19
1091,COOKIES,1
1091,COOKIES/CONES,12
1091,COOKWARE & BAKEWARE,1
1091,COUPON/MISC ITEMS,39
1091,CRACKERS/MISC BKD FD,16
1091,DELI MEATS,1
1091,DEODORANTS,8
1091,DINNER MXS:DRY,9
1091,DINNER SAUSAGE,2
1091,DISHWASH DETERGENTS,4
1091,DOG FOODS,13
1091,DRY BN/VEG/POTATO/RICE,8
1091,DRY MIX DESSERTS,3
1091,DRY NOODLES/PASTA,4
1091,DRY SAUCES/GRAVY,1
1091,DRY TEA/COFFEE/COCO MIX,1
1091,EGGS,9
1091,ELECTRICAL SUPPPLIES,1
1091,FACIAL TISS/DNR NAPKIN,2
1091,FD WRAPS/BAGS/TRSH BG,2
1091,FEMININE HYGIENE,3
1091,FIRST AID PRODUCTS,1
1091,FLORAL-FLOWERING PLANTS,1
1091,FLOUR & MEALS,1
1091,FLUID MILK PRODUCTS,33
1091,FROZEN BREAD/DOUGH,4
1091,FROZEN MEAT,5
1091,FROZEN PIE/DESSERTS,1
1091,FROZEN PIZZA,21
1091,FRUIT - SHELF STABLE,13
1091,FRZN BREAKFAST FOODS,8
1091,FRZN MEAT/MEAT DINNERS,33
1091,FRZN NOVELTIES/WTR ICE,2
1091,FRZN POTATOES,8
1091,FRZN VEGETABLE/VEG DSH,8
1091,GREETING CARDS/WRAP/PARTY SPLY,5
1091,HAIR CARE ACCESSORIES,1
1091,HAIR CARE PRODUCTS,21
1091,HAND/BODY/FACIAL PRODUCTS,6
1091,HEAT/SERVE,7
1091,HERBS,1
1091,HISPANIC,19
1091,HOT CEREAL,4
1091,HOT DOGS,6
1091,HOUSEHOLD CLEANG NEEDS,7
1091,ICE CREAM/MILK/SHERBTS,2
1091,ISOTONIC DRINKS,6
1091,J-HOOKS,1
1091,KITCHEN GADGETS,1
1091,LAUNDRY ADDITIVES,2
1091,LAUNDRY DETERGENTS,2
1091,LUNCHMEAT,18
1091,MAKEUP AND TREATMENT,8
1091,MARGARINES,4
1091,MEAT - MISC,7
1091,MEAT - SHELF STABLE,28
1091,MILK BY-PRODUCTS,5
1091,MISC. DAIRY,1
1091,MOLASSES/SYRUP/PANCAKE MIXS,2
1091,MUSHROOMS,1
1091,NEW AGE,1
1091,OLIVES,2
1091,ONIONS,3
1091,ORAL HYGIENE PRODUCTS,11
1091,PAPER HOUSEWARES,3
1091,PARTY TRAYS,2
1091,PASTA SAUCE,3
1091,PICKLE/RELISH/PKLD VEG,3
1091,PIES,1
1091,PNT BTR/JELLY/JAMS,3
1091,POPCORN,14
1091,PORK,6
1091,POTATOES,13
1091,PREPARED FOOD,1
1091,PROCESSED,2
1091,PWDR/CRYSTL DRNK MX,4
1091,REFRGRATD DOUGH PRODUCTS,4
1091,REFRGRATD JUICES/DRNKS,8
1091,SALAD MIX,17
1091,SALADS/DIPS,2
1091,SALD DRSNG/SNDWCH SPRD,16
1091,SEAFOOD - FROZEN,9
1091,SEAFOOD - SHELF STABLE,5
1091,SHAVING CARE PRODUCTS,22
1091,SHORTENING/OIL,3
1091,SMOKED MEATS,1
1091,SNACK NUTS,5
1091,SOAP - LIQUID & BAR,11
1091,SOFT DRINKS,66
1091,SOUP,24
1091,SPICES & EXTRACTS,2
1091,STONE FRUIT,2
1091,SUGARS/SWEETNERS,2
1091,SWEET GOODS & SNACKS,2
1091,TEAS,1
1091,TOMATOES,1
1091,TROPICAL FRUIT,12
1091,VALUE ADDED FRUIT,1
1091,VALUE ADDED VEGETABLES,1
1091,VEGETABLES - SHELF STABLE,19
1091,VEGETABLES SALAD,1
1091,VITAMINS,2
1091,WAREHOUSE SNACKS,11
1091,WATER - CARBONATED/FLVRD DRINK,6
1091,YOGURT,10
